Trait	Heritability	pop	N
ASV_95	0	Inbred	HN
ASV_1389	0	Inbred	HN
ASV_803	0.181117160155372	Inbred	HN
ASV_1298	0	Inbred	HN
ASV_705	0	Inbred	HN
ASV_1989	0.00000000406857032839064	Inbred	HN
ASV_1580	0.00000000204745151995869	Inbred	HN
ASV_536	0.0422457532382202	Inbred	HN
ASV_742	0	Inbred	HN
ASV_1013	0	Inbred	HN
ASV_140	0.0191560452698835	Inbred	HN
ASV_2297	0	Inbred	HN
ASV_1785	0	Inbred	HN
ASV_435	0.145150434225467	Inbred	HN
ASV_1684	0	Inbred	HN
ASV_2303	0	Inbred	HN
ASV_2334	0.034327182740171	Inbred	HN
ASV_553	0	Inbred	HN
ASV_619	0.000000209677975064367	Inbred	HN
ASV_1385	0	Inbred	HN
ASV_825	0.00118054271154301	Inbred	HN
ASV_1578	0.0000000053647624471161	Inbred	HN
ASV_1998	0	Inbred	HN
ASV_859	0	Inbred	HN
ASV_874	0	Inbred	HN
ASV_489	0.000000000307726498411267	Inbred	HN
ASV_561	0	Inbred	HN
ASV_1610	0	Inbred	HN
ASV_1171	0.0783053729725399	Inbred	HN
ASV_844	0.0133621014102219	Inbred	HN
ASV_638	0.199425872276726	Inbred	HN
ASV_1172	0.0106416739694913	Inbred	HN
ASV_1694	0.00000000163760629653357	Inbred	HN
ASV_642	0.0218090948456816	Inbred	HN
ASV_143	0	Inbred	HN
ASV_869	0	Inbred	HN
ASV_2343	0.00086733079090649	Inbred	HN
ASV_236	0	Inbred	HN
ASV_213	0.0393702507988968	Inbred	HN
ASV_1239	0.0191378488578999	Inbred	HN
ASV_1984	0.0485682927820776	Inbred	HN
ASV_708	0	Inbred	HN
ASV_1454	0.131441456982825	Inbred	HN
ASV_155	0	Inbred	HN
ASV_2177	0.0534860815644682	Inbred	HN
ASV_2281	0.00000000127371450733548	Inbred	HN
ASV_1600	0	Inbred	HN
ASV_1858	0	Inbred	HN
ASV_2118	0.00000000257105615715498	Inbred	HN
ASV_1708	0	Inbred	HN
ASV_26	0	Inbred	HN
ASV_2288	0.000000000626831032688434	Inbred	HN
ASV_275	0.0680171498911232	Inbred	HN
ASV_1122	0	Inbred	HN
ASV_1286	0	Inbred	HN
ASV_625	0.00000000116619441839265	Inbred	HN
ASV_2210	0	Inbred	HN
ASV_640	0.117664512084472	Inbred	HN
ASV_1847	0	Inbred	HN
ASV_177	0.275809019894137	Inbred	HN
ASV_1021	0	Inbred	HN
ASV_2275	0	Inbred	HN
ASV_2234	0	Inbred	HN
ASV_2174	0	Inbred	HN
ASV_1916	0	Inbred	HN
ASV_1700	0.00000000515069366094811	Inbred	HN
ASV_411	0.0257598781669473	Inbred	HN
ASV_1588	0	Inbred	HN
ASV_659	0	Inbred	HN
ASV_263	0	Inbred	HN
ASV_336	0.119909270205289	Inbred	HN
ASV_892	0	Inbred	HN
ASV_347	0	Inbred	HN
ASV_1601	0	Inbred	HN
ASV_1885	0.00114134020147643	Inbred	HN
ASV_963	0.00000000135234225978822	Inbred	HN
ASV_2513	0	Inbred	HN
ASV_1302	0.00000000454916564183192	Inbred	HN
ASV_1080	0.0191235856197625	Inbred	HN
ASV_2026	0	Inbred	HN
ASV_337	0.0350817332971372	Inbred	HN
ASV_189	0	Inbred	HN
ASV_193	0.201328693461545	Inbred	HN
ASV_920	0.0069358542806682	Inbred	HN
ASV_71	0.0474192453775152	Inbred	HN
ASV_314	0.0000000756565892207826	Inbred	HN
ASV_1845	0	Inbred	HN
ASV_363	0	Inbred	HN
ASV_2512	0	Inbred	HN
ASV_592	0.0738961155346895	Inbred	HN
ASV_122	0.171249814409771	Inbred	HN
ASV_524	0.150317645535419	Inbred	HN
ASV_2450	0	Inbred	HN
ASV_948	0.0902622873271181	Inbred	HN
ASV_21	0	Inbred	HN
ASV_1284	0	Inbred	HN
ASV_2257	0.00000000350346407117833	Inbred	HN
ASV_1563	0	Inbred	HN
ASV_696	0.14492972681412	Inbred	HN
ASV_2122	0.0452848016077356	Inbred	HN
ASV_820	0.150267715574771	Inbred	HN
ASV_1198	0	Inbred	HN
ASV_1387	0	Inbred	HN
ASV_1162	0.0373571597273805	Inbred	HN
ASV_1337	0.0000000640163048970509	Inbred	HN
ASV_11	0.182749522203519	Inbred	HN
ASV_394	0.025571253510181	Inbred	HN
ASV_1478	0	Inbred	HN
ASV_14	0.0702560441570754	Inbred	HN
ASV_1873	0	Inbred	HN
ASV_1036	0.036444337264826	Inbred	HN
ASV_1231	0.00331571283955689	Inbred	HN
ASV_38	0	Inbred	HN
ASV_548	0.165876968068729	Inbred	HN
ASV_460	0.0243018900194766	Inbred	HN
ASV_1043	0.0795685110008694	Inbred	HN
ASV_2052	0	Inbred	HN
ASV_133	0.141034420603558	Inbred	HN
ASV_952	0.100302522693027	Inbred	HN
ASV_761	0	Inbred	HN
ASV_1107	0.0199960287111701	Inbred	HN
ASV_1654	0	Inbred	HN
ASV_1320	0	Inbred	HN
ASV_1336	0	Inbred	HN
ASV_1391	0.00000000150455149477308	Inbred	HN
ASV_4	0.0650110437901886	Inbred	HN
ASV_738	0	Inbred	HN
ASV_1088	0	Inbred	HN
ASV_346	0.00000000130301360997892	Inbred	HN
ASV_18	0.0954890066754947	Inbred	HN
ASV_2430	0.000000000291911176637443	Inbred	HN
ASV_911	0.0703528195484021	Inbred	HN
ASV_1382	0.000670309810120299	Inbred	HN
ASV_149	0.0935102863674138	Inbred	HN
ASV_2404	0	Inbred	HN
ASV_1044	0	Inbred	HN
ASV_248	0.0000000193398878656713	Inbred	HN
ASV_528	0	Inbred	HN
ASV_772	0.0534606151101379	Inbred	HN
ASV_1682	0.00201647938788012	Inbred	HN
ASV_655	0	Inbred	HN
ASV_103	0.108632319063376	Inbred	HN
ASV_2561	0	Inbred	HN
ASV_1179	0	Inbred	HN
ASV_2633	0	Inbred	HN
ASV_1126	0.0115825923210341	Inbred	HN
ASV_1753	0	Inbred	HN
ASV_84	0.0391683105035916	Inbred	HN
ASV_848	0	Inbred	HN
ASV_2116	0	Inbred	HN
ASV_744	0	Inbred	HN
ASV_1299	0.00000000806559617230578	Inbred	HN
ASV_385	0.000000000854364282368481	Inbred	HN
ASV_2336	0	Inbred	HN
ASV_325	0.116747093408162	Inbred	HN
ASV_2319	0.108151085712704	Inbred	HN
ASV_755	0	Inbred	HN
ASV_1273	0	Inbred	HN
ASV_453	0.0240765984342518	Inbred	HN
ASV_2161	0	Inbred	HN
ASV_1889	0	Inbred	HN
ASV_1822	0.000000000334625802344112	Inbred	HN
ASV_1341	0.0721075488678912	Inbred	HN
ASV_350	0.0246252051278743	Inbred	HN
ASV_2518	0.00606767418178113	Inbred	HN
ASV_1778	0.0000000000000237497500457101	Inbred	HN
ASV_2477	0.00000000120336896971014	Inbred	HN
ASV_1514	0.179192808609565	Inbred	HN
ASV_361	0.0249714520767054	Inbred	HN
ASV_45	0.16087523806384	Inbred	HN
ASV_1222	0.036147628707642	Inbred	HN
ASV_733	0.0464664283224292	Inbred	HN
ASV_1155	0.160485579325559	Inbred	HN
ASV_1029	0.0435366231986717	Inbred	HN
ASV_1897	0.00196688424387365	Inbred	HN
ASV_549	0.0891248522856751	Inbred	HN
ASV_2489	0.00000000127966395560207	Inbred	HN
ASV_692	0	Inbred	HN
ASV_1718	0	Inbred	HN
ASV_670	0.0349317240521893	Inbred	HN
ASV_995	0.105677514922365	Inbred	HN
ASV_802	0	Inbred	HN
ASV_1224	0.107039555040483	Inbred	HN
ASV_243	0.196741282437193	Inbred	HN
ASV_1922	0.00000000130890730990534	Inbred	HN
ASV_679	0.0126033880617757	Inbred	HN
ASV_1509	0	Inbred	HN
ASV_2590	0	Inbred	HN
ASV_712	0.0548081859702684	Inbred	HN
ASV_123	0.0918299736885047	Inbred	HN
ASV_1637	0	Inbred	HN
ASV_697	0.00000000262670405973349	Inbred	HN
ASV_1980	0.0000000838248589997889	Inbred	HN
ASV_1401	0	Inbred	HN
